order_id,customer_id,order_date,status,payment_method,shipping_fee,discount_amount,coupon_code,ship_city,delivery_days
2591,278,2025-10-06 08:58:00,delivered,pix,8.99,12.09,WELCOME10,Fortaleza,1.0
2592,361,2025-12-20 03:29:00,delivered,pix,4.99,11.29,VIP20,Porto Alegre,8.0
2593,191,2025-03-04 12:32:00,delivered,paypal,8.99,24.11,,Fortaleza,2.0
2594,964,2024-07-15 13:28:00,delivered,credit_card,8.99,11.95,,Salvador,1.0
2595,464,2025-12-24 09:00:00,delivered,paypal,8.99,0.0,SPRING15,Goiania,3.0
2596,350,2026-01-22 08:06:00,delivered,credit_card,0.0,0.0,,Belo Horizonte,9.0
2597,126,2025-02-25 21:58:00,delivered,paypal,8.99,0.0,,Porto Alegre,4.0
2598,632,2024-01-15 03:57:00,cancelled,debit_card,0.0,1.95,,Curitiba,
2599,595,2024-10-01 05:18:00,cancelled,pix,0.0,11.76,,Curitiba,
2600,319,2025-11-16 21:01:00,returned,credit_card,0.0,16.77,WELCOME10,Porto Alegre,3.0
2601,15,2025-12-15 19:19:00,cancelled,credit_card,4.99,12.38,,Rio de Janeiro,
2602,242,2025-11-15 23:32:00,returned,pix,4.99,9.19,,Recife,7.0
2603,562,2024-01-09 19:51:00,delivered,debit_card,0.0,18.76,,Belo Horizonte,5.0
2604,1105,2025-09-26 22:04:00,delivered,credit_card,14.99,6.84,,Goiania,4.0
2605,275,2024-11-03 10:05:00,shipped,pix,4.99,11.04,SPRING15,Recife,1.0
2606,156,2025-11-14 02:01:00,processing,paypal,4.99,8.55,,Curitiba,4.0
2607,372,2026-02-06 18:37:00,returned,credit_card,4.99,8.42,,Belo Horizonte,3.0
2608,984,2025-01-26 22:24:00,delivered,credit_card,0.0,11.85,,Recife,7.0
2609,355,2024-06-20 18:22:00,delivered,pix,8.99,12.97,,Fortaleza,4.0
2610,513,2024-04-05 02:40:00,delivered,credit_card,4.99,6.31,,Goiania,9.0
2611,34,2025-09-28 07:50:00,delivered,debit_card,4.99,6.98,FREESHIP,Brasilia,5.0
2612,603,2024-01-03 12:27:00,shipped,pix,4.99,0.0,,Recife,3.0
2613,392,2024-07-25 09:43:00,delivered,pix,8.99,10.11,,Belo Horizonte,9.0
2614,528,2024-08-01 15:23:00,delivered,credit_card,4.99,3.21,,Recife,2.0
2615,894,2025-09-18 08:46:00,processing,paypal,14.99,8.8,WELCOME10,Porto Alegre,1.0
2616,590,2024-06-28 09:15:00,processing,pix,8.99,0.0,,Brasilia,9.0
2617,1136,2024-12-03 10:01:00,delivered,credit_card,0.0,0.0,,Sao Paulo,8.0
2618,1183,2024-12-21 05:48:00,delivered,credit_card,8.99,2.56,WELCOME10,Fortaleza,9.0
2619,765,2025-09-15 08:56:00,processing,pix,4.99,8.1,,Belo Horizonte,8.0
2620,1166,2025-03-13 19:55:00,processing,pix,8.99,3.28,WELCOME10,Fortaleza,7.0
2621,197,2025-04-26 12:21:00,processing,credit_card,4.99,19.97,,Campinas,1.0
2622,1072,2024-07-25 00:02:00,delivered,credit_card,8.99,8.03,FREESHIP,Salvador,6.0
2623,435,2024-10-08 09:47:00,returned,pix,8.99,8.3,,Recife,7.0
2624,881,2025-04-05 18:34:00,delivered,pix,14.99,1.76,FREESHIP,Rio de Janeiro,5.0
2625,938,2025-12-18 20:01:00,processing,credit_card,0.0,2.07,,Curitiba,7.0
2626,902,2024-03-25 02:01:00,delivered,paypal,0.0,0.0,WELCOME10,Florianopolis,4.0
2627,918,2024-04-15 10:25:00,processing,credit_card,8.99,4.86,WELCOME10,Florianopolis,8.0
2628,668,2024-01-01 20:21:00,delivered,pix,0.0,0.0,,Sao Paulo,2.0
2629,197,2025-01-28 15:42:00,delivered,boleto,4.99,0.31,WELCOME10,Goiania,5.0
2630,371,2024-07-28 09:44:00,processing,credit_card,4.99,10.35,,Goiania,4.0
2631,891,2025-08-12 16:20:00,shipped,credit_card,0.0,25.2,WELCOME10,Curitiba,1.0
2632,664,2026-02-16 00:41:00,delivered,pix,8.99,0.0,,Florianopolis,6.0
2633,1181,2024-08-22 15:21:00,delivered,credit_card,4.99,5.98,,Florianopolis,5.0
2634,542,2024-07-01 17:27:00,shipped,pix,14.99,10.93,,Fortaleza,2.0
2635,344,2024-12-05 14:07:00,delivered,paypal,8.99,3.42,FREESHIP,Porto Alegre,5.0
2636,115,2025-11-29 07:34:00,delivered,credit_card,8.99,1.7,,Recife,6.0
2637,354,2026-02-12 12:55:00,cancelled,credit_card,4.99,0.0,,Rio de Janeiro,
2638,843,2026-02-17 07:33:00,shipped,paypal,14.99,14.72,VIP20,Recife,5.0
2639,1146,2024-02-23 21:24:00,processing,boleto,0.0,8.18,,Sao Paulo,4.0
2640,174,2024-01-23 02:54:00,delivered,paypal,8.99,16.73,,Fortaleza,3.0
2641,683,2024-03-27 19:41:00,cancelled,credit_card,4.99,8.55,,Goiania,
2642,1032,2025-01-12 04:58:00,shipped,boleto,0.0,0.0,WELCOME10,Salvador,8.0
2643,100,2024-08-09 12:20:00,shipped,debit_card,8.99,17.27,,Florianopolis,7.0
2644,866,2024-08-08 08:19:00,cancelled,paypal,14.99,0.0,,Fortaleza,
2645,529,2025-02-16 16:49:00,delivered,paypal,8.99,12.97,,Belo Horizonte,7.0
2646,215,2025-07-04 02:43:00,processing,credit_card,4.99,0.0,,Goiania,3.0
2647,864,2024-03-31 15:45:00,delivered,pix,8.99,4.69,,Rio de Janeiro,1.0
2648,915,2024-11-04 08:55:00,delivered,debit_card,4.99,0.0,,Brasilia,6.0
2649,847,2024-05-19 12:15:00,delivered,credit_card,8.99,0.43,,Sao Paulo,7.0
2650,1044,2025-09-20 17:58:00,delivered,credit_card,8.99,0.0,SPRING15,Salvador,8.0
2651,767,2025-09-19 08:43:00,shipped,pix,0.0,5.25,,Campinas,5.0
2652,685,2024-05-21 18:22:00,shipped,debit_card,8.99,8.33,,Curitiba,4.0
2653,57,2026-02-10 07:30:00,delivered,credit_card,8.99,0.0,,Curitiba,7.0
2654,52,2024-09-28 04:01:00,processing,pix,0.0,3.72,,Curitiba,8.0
2655,912,2024-12-25 06:19:00,cancelled,debit_card,8.99,9.01,,Salvador,
2656,426,2025-10-29 06:03:00,shipped,boleto,4.99,0.0,,Sao Paulo,1.0
2657,1170,2024-10-11 23:02:00,cancelled,credit_card,8.99,0.0,,Porto Alegre,
2658,1037,2024-06-02 07:47:00,delivered,paypal,4.99,7.37,,Campinas,5.0
2659,684,2025-11-01 21:27:00,delivered,credit_card,8.99,15.19,WELCOME10,Belo Horizonte,6.0
2660,267,2025-02-25 13:02:00,delivered,credit_card,4.99,,VIP20,Salvador,1.0
2661,60,2025-08-07 23:05:00,delivered,pix,8.99,9.69,,Curitiba,2.0
2662,1198,2026-02-10 21:23:00,delivered,pix,8.99,6.83,,Fortaleza,7.0
2663,1028,2025-08-04 18:47:00,delivered,credit_card,4.99,4.77,,Rio de Janeiro,7.0
2664,1122,2024-04-14 21:56:00,delivered,pix,14.99,0.0,WELCOME10,Salvador,6.0
2665,567,2025-02-15 13:04:00,processing,boleto,8.99,5.61,,Recife,5.0
2666,191,2025-06-06 20:48:00,delivered,pix,14.99,12.36,,Curitiba,7.0
2667,946,2026-01-20 18:26:00,cancelled,pix,14.99,0.95,FREESHIP,Recife,
2668,1122,2024-05-30 22:39:00,delivered,paypal,8.99,0.0,WELCOME10,Porto Alegre,1.0
2669,828,2024-12-17 19:37:00,shipped,credit_card,,6.21,,Rio de Janeiro,6.0
2670,566,2026-01-05 05:44:00,delivered,pix,0.0,,VIP20,Brasilia,4.0
2671,1177,2025-12-22 05:31:00,shipped,paypal,0.0,0.59,,Porto Alegre,7.0
2672,570,2025-05-07 21:15:00,processing,boleto,14.99,0.0,WELCOME10,Rio de Janeiro,9.0
2673,519,2024-02-26 11:04:00,delivered,pix,0.0,0.0,,Recife,4.0
2674,67,2024-11-11 15:19:00,delivered,credit_card,0.0,0.71,,Fortaleza,8.0
2675,185,2024-09-16 14:46:00,delivered,boleto,8.99,19.28,WELCOME10,Curitiba,9.0
2676,620,2024-05-11 00:12:00,delivered,debit_card,4.99,5.2,,Sao Paulo,6.0
2677,341,2026-01-09 07:50:00,shipped,paypal,8.99,0.0,FREESHIP,Porto Alegre,9.0
2678,169,2025-07-04 23:43:00,cancelled,debit_card,8.99,2.64,,Recife,
2679,636,2025-05-23 15:19:00,delivered,credit_card,4.99,0.0,,Porto Alegre,2.0
2680,157,2025-06-01 21:12:00,delivered,paypal,4.99,13.68,WELCOME10,Belo Horizonte,1.0
2681,548,2025-03-04 10:34:00,cancelled,credit_card,4.99,10.82,,Fortaleza,
2682,1080,2025-07-04 11:40:00,delivered,boleto,0.0,5.31,,Fortaleza,3.0
2683,672,2024-12-17 19:51:00,cancelled,boleto,8.99,0.0,,Campinas,
2684,622,2025-12-23 21:50:00,delivered,credit_card,14.99,11.11,,Campinas,2.0
2685,769,2024-12-04 11:51:00,shipped,boleto,14.99,4.74,SPRING15,Rio de Janeiro,9.0
2686,772,2025-04-16 11:48:00,delivered,credit_card,4.99,1.66,,Rio de Janeiro,3.0
2687,452,2024-11-14 17:48:00,processing,credit_card,14.99,0.75,WELCOME10,Sao Paulo,2.0
2688,114,2024-07-19 17:04:00,delivered,pix,4.99,4.45,,Brasilia,5.0
2689,355,2024-11-15 05:06:00,delivered,boleto,4.99,0.37,,Belo Horizonte,6.0
2690,107,2025-08-24 23:59:00,delivered,pix,0.0,0.76,WELCOME10,Brasilia,2.0
2691,968,2024-07-16 09:05:00,delivered,boleto,0.0,3.06,WELCOME10,Belo Horizonte,2.0
2692,511,2024-03-26 10:56:00,delivered,pix,0.0,1.24,,Rio de Janeiro,6.0
2693,657,2024-08-16 01:12:00,delivered,paypal,4.99,8.03,FREESHIP,Salvador,1.0
2694,904,2025-06-29 02:42:00,delivered,paypal,4.99,6.91,,Florianopolis,2.0
2695,835,2025-01-04 19:35:00,processing,boleto,8.99,6.59,,Salvador,5.0
2696,834,2026-01-29 22:27:00,delivered,paypal,8.99,8.37,,Curitiba,4.0
2697,246,2025-07-25 23:11:00,processing,credit_card,4.99,7.36,WELCOME10,Fortaleza,2.0
2698,547,2024-12-15 04:03:00,delivered,debit_card,4.99,0.0,VIP20,Fortaleza,7.0
2699,211,2024-01-24 13:06:00,returned,pix,14.99,0.0,,Fortaleza,7.0
2700,192,2024-01-18 01:57:00,cancelled,credit_card,8.99,1.12,WELCOME10,Florianopolis,
2701,1079,2025-10-13 04:10:00,delivered,pix,4.99,3.89,,Recife,5.0
2702,1097,2024-05-24 13:52:00,shipped,credit_card,14.99,10.93,VIP20,Rio de Janeiro,9.0
2703,1023,2024-12-30 20:25:00,returned,pix,14.99,12.15,WELCOME10,Fortaleza,3.0
2704,1165,2025-01-25 04:01:00,cancelled,debit_card,4.99,19.86,,Salvador,
2705,1174,2025-12-26 02:47:00,delivered,credit_card,,7.3,,Brasilia,1.0
2706,721,2025-05-19 04:48:00,delivered,pix,0.0,5.58,,Florianopolis,3.0
2707,413,2024-06-10 04:01:00,delivered,pix,0.0,0.0,,Curitiba,1.0
2708,1145,2024-12-13 19:31:00,delivered,credit_card,8.99,16.41,,Salvador,3.0
2709,251,2024-05-28 19:22:00,delivered,credit_card,8.99,9.93,,Florianopolis,2.0
2710,92,2024-12-05 21:32:00,cancelled,credit_card,4.99,16.92,,Sao Paulo,
2711,302,2025-10-08 16:25:00,delivered,pix,0.0,,WELCOME10,Campinas,1.0
2712,59,2024-06-26 05:16:00,processing,paypal,8.99,13.99,FREESHIP,Curitiba,1.0
2713,978,2024-09-26 14:51:00,returned,credit_card,0.0,9.16,,Porto Alegre,7.0
2714,86,2026-01-05 18:01:00,shipped,credit_card,0.0,11.58,,Florianopolis,5.0
2715,1197,2025-06-01 10:27:00,shipped,credit_card,0.0,0.0,,Sao Paulo,7.0
2716,193,2025-02-02 10:40:00,delivered,credit_card,0.0,0.0,,Campinas,6.0
2717,1145,2025-05-18 16:32:00,cancelled,paypal,4.99,0.0,WELCOME10,Recife,
2718,712,2025-03-11 22:58:00,delivered,boleto,8.99,14.34,,Sao Paulo,4.0
2719,854,2025-10-24 04:56:00,delivered,boleto,8.99,,,Rio de Janeiro,3.0
2720,201,2026-01-14 06:35:00,shipped,debit_card,,13.74,,Fortaleza,7.0
2721,568,2025-11-12 14:57:00,delivered,boleto,0.0,6.31,,Belo Horizonte,2.0
2722,1043,2024-01-18 06:21:00,cancelled,boleto,0.0,0.0,FREESHIP,Curitiba,
2723,1068,2025-08-23 10:46:00,shipped,credit_card,4.99,12.89,,Fortaleza,4.0
2724,594,2024-11-11 02:37:00,delivered,credit_card,8.99,10.84,,Florianopolis,2.0
2725,98,2025-01-05 07:19:00,cancelled,credit_card,0.0,1.87,VIP20,Fortaleza,
2726,735,2024-04-05 23:26:00,cancelled,debit_card,4.99,12.31,,Fortaleza,
2727,679,2026-01-16 07:08:00,delivered,paypal,8.99,17.37,,Curitiba,7.0
2728,1046,2026-02-16 16:25:00,delivered,credit_card,4.99,1.3,,Porto Alegre,9.0
2729,779,2025-12-06 21:09:00,shipped,pix,4.99,0.0,WELCOME10,Goiania,3.0
2730,1096,2025-11-10 05:55:00,returned,credit_card,14.99,12.35,,Campinas,3.0
2731,4,2026-02-17 03:33:00,delivered,credit_card,4.99,7.96,,Sao Paulo,4.0
2732,895,2025-06-06 16:21:00,delivered,pix,8.99,12.74,FREESHIP,Recife,7.0
2733,994,2025-02-23 20:31:00,delivered,credit_card,,3.52,,Curitiba,9.0
2734,664,2025-07-18 07:30:00,shipped,credit_card,4.99,4.43,VIP20,Fortaleza,5.0
2735,973,2024-12-08 04:05:00,delivered,credit_card,4.99,0.0,,Salvador,4.0
2736,661,2024-12-18 21:50:00,delivered,credit_card,8.99,9.2,SPRING15,Campinas,6.0
2737,1001,2024-10-08 17:45:00,delivered,credit_card,8.99,14.16,,Goiania,8.0
2738,132,2025-12-23 20:18:00,shipped,boleto,14.99,1.68,,Brasilia,9.0
2739,878,2025-03-30 10:48:00,shipped,paypal,8.99,11.93,WELCOME10,Fortaleza,2.0
2740,1010,2025-03-10 08:21:00,delivered,credit_card,8.99,14.47,,Porto Alegre,4.0
2741,148,2025-01-01 20:27:00,delivered,credit_card,0.0,3.38,WELCOME10,Salvador,5.0
2742,1085,2025-09-05 13:15:00,returned,pix,8.99,,FREESHIP,Belo Horizonte,1.0
2743,719,2026-01-24 16:52:00,delivered,boleto,4.99,11.58,WELCOME10,Belo Horizonte,3.0
2744,78,2024-03-28 23:20:00,delivered,debit_card,14.99,10.74,,Curitiba,8.0
2745,297,2024-05-09 16:17:00,delivered,credit_card,8.99,5.23,FREESHIP,Goiania,9.0
2746,343,2025-05-06 12:26:00,cancelled,boleto,4.99,10.01,WELCOME10,Campinas,
2747,521,2025-03-22 20:44:00,delivered,credit_card,0.0,0.0,,Campinas,1.0
2748,69,2024-10-08 00:50:00,shipped,credit_card,8.99,0.87,SPRING15,Sao Paulo,4.0
2749,148,2024-12-07 07:28:00,delivered,boleto,8.99,0.0,,Recife,4.0
2750,820,2026-02-03 15:06:00,delivered,pix,8.99,11.72,VIP20,Sao Paulo,6.0
2751,707,2024-09-07 18:09:00,delivered,credit_card,4.99,9.42,,Salvador,7.0
2752,548,2026-02-04 12:40:00,shipped,credit_card,0.0,,VIP20,Porto Alegre,3.0
2753,423,2025-02-08 22:54:00,processing,credit_card,4.99,11.43,WELCOME10,Fortaleza,5.0
2754,314,2025-12-28 16:52:00,delivered,credit_card,4.99,14.05,WELCOME10,Goiania,6.0
2755,315,2025-05-28 11:47:00,delivered,paypal,0.0,0.0,WELCOME10,Porto Alegre,1.0
2756,658,2026-01-09 20:53:00,shipped,pix,4.99,15.87,,Goiania,4.0
2757,1019,2025-04-09 10:55:00,delivered,boleto,4.99,2.27,,Brasilia,6.0
2758,792,2024-07-05 13:16:00,delivered,pix,8.99,5.01,WELCOME10,Salvador,4.0
2759,1049,2024-09-30 09:47:00,delivered,paypal,,9.6,,Sao Paulo,7.0
2760,985,2024-12-17 02:42:00,shipped,credit_card,0.0,12.48,WELCOME10,Salvador,2.0
2761,768,2025-01-14 02:09:00,delivered,pix,8.99,5.43,,Fortaleza,5.0
2762,339,2024-12-13 06:43:00,shipped,credit_card,4.99,1.56,,Campinas,2.0
2763,365,2025-06-16 21:48:00,cancelled,boleto,8.99,9.23,VIP20,Porto Alegre,
2764,1169,2025-05-02 08:28:00,delivered,boleto,0.0,20.78,,Porto Alegre,8.0
2765,1193,2024-02-07 15:01:00,cancelled,credit_card,4.99,9.66,FREESHIP,Fortaleza,
2766,540,2025-10-26 22:13:00,delivered,pix,4.99,4.1,,Campinas,5.0
2767,965,2025-11-04 15:06:00,returned,credit_card,4.99,1.65,FREESHIP,Brasilia,6.0
2768,289,2026-01-13 00:53:00,processing,credit_card,4.99,8.73,,Sao Paulo,5.0
2769,998,2025-02-18 22:15:00,delivered,pix,4.99,3.46,,Porto Alegre,5.0
2770,950,2025-04-22 03:03:00,returned,debit_card,4.99,2.66,,Goiania,1.0
2771,517,2025-04-18 14:54:00,cancelled,pix,4.99,0.0,,Curitiba,
2772,493,2025-11-10 02:52:00,shipped,credit_card,8.99,0.0,FREESHIP,Brasilia,5.0
2773,722,2025-01-09 14:32:00,processing,boleto,4.99,14.99,,Porto Alegre,6.0
2774,554,2025-10-25 23:40:00,cancelled,credit_card,14.99,11.71,,Campinas,
2775,674,2025-10-26 11:29:00,cancelled,boleto,4.99,7.77,,Brasilia,
2776,487,2024-05-28 17:23:00,returned,boleto,4.99,,,Goiania,6.0
2777,1193,2024-12-18 15:47:00,delivered,credit_card,4.99,13.54,FREESHIP,Campinas,5.0
2778,201,2025-10-31 13:25:00,delivered,boleto,8.99,5.49,WELCOME10,Campinas,1.0
2779,538,2025-10-05 20:07:00,delivered,credit_card,0.0,0.84,FREESHIP,Florianopolis,4.0
2780,619,2025-03-30 00:19:00,delivered,pix,8.99,0.88,,Fortaleza,1.0
2781,911,2025-10-10 22:06:00,processing,boleto,4.99,7.36,,Fortaleza,5.0
2782,1002,2026-01-07 22:15:00,delivered,credit_card,14.99,20.17,FREESHIP,Porto Alegre,5.0
2783,1172,2024-12-14 01:33:00,delivered,pix,4.99,5.3,SPRING15,Florianopolis,4.0
2784,825,2024-02-07 03:29:00,shipped,credit_card,4.99,0.0,FREESHIP,Rio de Janeiro,1.0
2785,40,2024-03-20 14:22:00,delivered,credit_card,14.99,,WELCOME10,Rio de Janeiro,1.0
2786,898,2026-02-06 01:24:00,delivered,pix,0.0,0.0,SPRING15,Fortaleza,8.0
2787,69,2025-05-15 17:27:00,cancelled,pix,4.99,8.5,,Campinas,
2788,641,2024-11-17 21:06:00,delivered,pix,8.99,0.0,,Florianopolis,7.0
2789,748,2025-08-15 07:42:00,shipped,credit_card,14.99,18.22,,Recife,9.0
2790,912,2025-02-15 21:15:00,processing,credit_card,4.99,5.14,,Salvador,6.0
2791,492,2025-01-11 21:50:00,delivered,credit_card,0.0,12.32,,Sao Paulo,6.0
2792,1002,2024-02-29 14:08:00,processing,boleto,0.0,0.0,WELCOME10,Rio de Janeiro,3.0
2793,438,2024-08-24 11:52:00,delivered,pix,0.0,4.9,,Rio de Janeiro,2.0
2794,558,2024-07-13 01:38:00,delivered,credit_card,0.0,15.65,WELCOME10,Salvador,8.0
2795,635,2025-09-21 07:27:00,delivered,pix,8.99,8.06,,Porto Alegre,7.0
2796,983,2025-12-30 23:36:00,delivered,credit_card,4.99,7.23,,Rio de Janeiro,7.0
2797,549,2025-06-16 00:12:00,processing,paypal,4.99,12.13,FREESHIP,Goiania,1.0
2798,468,2025-01-07 20:27:00,delivered,pix,8.99,5.8,WELCOME10,Sao Paulo,6.0
2799,1052,2024-06-27 10:11:00,delivered,credit_card,4.99,11.81,FREESHIP,Fortaleza,7.0
2800,542,2025-12-25 02:09:00,delivered,debit_card,14.99,0.38,WELCOME10,Recife,9.0
2801,1195,2024-04-16 02:51:00,delivered,credit_card,8.99,18.81,,Brasilia,3.0
2802,155,2024-09-27 20:42:00,delivered,pix,0.0,13.75,VIP20,Recife,3.0
2803,170,2024-04-20 18:31:00,delivered,credit_card,4.99,15.14,,Porto Alegre,9.0
2804,627,2025-02-07 10:28:00,delivered,pix,0.0,9.68,SPRING15,Porto Alegre,5.0
2805,440,2024-07-04 11:43:00,delivered,boleto,8.99,13.29,,Rio de Janeiro,6.0
2806,1067,2024-04-09 22:34:00,processing,pix,14.99,14.63,,Salvador,6.0
2807,385,2025-06-07 00:43:00,delivered,paypal,4.99,3.64,,Goiania,6.0
2808,1106,2024-04-12 22:37:00,cancelled,credit_card,0.0,0.0,,Florianopolis,
2809,879,2025-06-09 09:49:00,delivered,credit_card,4.99,1.34,VIP20,Salvador,2.0
2810,165,2024-09-23 12:42:00,delivered,credit_card,8.99,8.01,WELCOME10,Curitiba,3.0
2811,1070,2024-09-06 06:15:00,delivered,credit_card,8.99,15.28,,Rio de Janeiro,6.0
2812,228,2024-07-08 14:10:00,delivered,credit_card,8.99,6.98,,Belo Horizonte,9.0
2813,4,2025-06-04 15:56:00,delivered,paypal,0.0,0.0,,Salvador,7.0
2814,95,2026-01-19 18:00:00,processing,boleto,14.99,0.0,FREESHIP,Rio de Janeiro,7.0
2815,1114,2024-08-30 14:24:00,shipped,boleto,8.99,5.47,FREESHIP,Salvador,3.0
2816,863,2025-10-31 15:44:00,delivered,pix,4.99,0.0,,Rio de Janeiro,2.0
2817,1022,2024-05-30 01:18:00,delivered,pix,8.99,5.77,FREESHIP,Campinas,9.0
2818,102,2025-11-03 09:06:00,shipped,credit_card,8.99,13.69,VIP20,Sao Paulo,9.0
2819,464,2025-11-18 05:24:00,processing,pix,14.99,0.0,,Curitiba,5.0
2820,880,2025-04-23 09:06:00,returned,credit_card,14.99,25.93,WELCOME10,Goiania,2.0
2821,473,2025-09-15 21:01:00,delivered,boleto,8.99,2.73,,Fortaleza,7.0
2822,68,2025-08-01 23:45:00,delivered,paypal,4.99,5.04,,Brasilia,8.0
2823,689,2025-11-08 03:45:00,cancelled,credit_card,0.0,4.74,,Sao Paulo,
2824,253,2025-07-19 02:47:00,delivered,debit_card,4.99,7.31,,Recife,6.0
2825,1116,2024-05-25 18:25:00,processing,paypal,8.99,2.23,,Brasilia,8.0
2826,242,2024-12-06 07:04:00,delivered,credit_card,4.99,2.78,,Brasilia,4.0
2827,699,2024-06-24 12:50:00,delivered,boleto,14.99,9.22,VIP20,Fortaleza,1.0
2828,52,2025-07-17 22:32:00,shipped,boleto,8.99,11.55,FREESHIP,Sao Paulo,8.0
2829,290,2025-09-09 07:12:00,delivered,credit_card,0.0,0.78,WELCOME10,Curitiba,6.0
2830,394,2025-11-29 19:40:00,shipped,pix,,3.73,,Belo Horizonte,2.0
2831,669,2024-03-27 15:19:00,returned,credit_card,4.99,9.51,,Belo Horizonte,6.0
2832,707,2024-05-05 00:56:00,delivered,credit_card,0.0,16.14,,Rio de Janeiro,3.0
2833,309,2025-07-10 07:12:00,delivered,credit_card,14.99,4.05,FREESHIP,Goiania,2.0
2834,1194,2025-12-24 15:36:00,delivered,boleto,4.99,11.56,,Fortaleza,1.0
2835,930,2024-04-12 15:59:00,processing,debit_card,4.99,15.27,FREESHIP,Sao Paulo,8.0
2836,394,2024-02-03 11:26:00,shipped,boleto,4.99,5.31,,Fortaleza,9.0
2837,622,2024-03-16 04:16:00,shipped,credit_card,,15.4,FREESHIP,Recife,7.0
2838,519,2025-07-07 07:48:00,processing,credit_card,8.99,0.0,SPRING15,Salvador,9.0
2839,789,2025-07-26 08:07:00,delivered,credit_card,0.0,12.5,,Salvador,9.0
2840,952,2025-11-14 13:54:00,delivered,pix,,12.1,,Curitiba,1.0
2841,665,2025-11-02 22:59:00,processing,credit_card,0.0,7.33,,Belo Horizonte,8.0
2842,164,2025-10-16 15:48:00,delivered,credit_card,4.99,13.92,,Curitiba,4.0
2843,1189,2025-03-06 23:53:00,delivered,credit_card,14.99,0.0,FREESHIP,Salvador,8.0
2844,541,2024-12-14 03:49:00,delivered,credit_card,14.99,8.67,,Campinas,1.0
2845,89,2025-08-23 09:44:00,processing,pix,4.99,11.73,,Rio de Janeiro,8.0
2846,1109,2024-04-04 11:24:00,processing,credit_card,4.99,2.72,FREESHIP,Brasilia,1.0
2847,991,2024-02-22 14:38:00,delivered,pix,8.99,11.75,FREESHIP,Curitiba,6.0
2848,978,2025-02-27 03:06:00,delivered,credit_card,4.99,11.3,,Fortaleza,2.0
2849,969,2025-02-05 09:56:00,processing,pix,4.99,4.57,VIP20,Porto Alegre,8.0
2850,857,2024-12-15 14:09:00,delivered,debit_card,4.99,5.74,,Brasilia,9.0
2851,794,2025-11-30 18:13:00,delivered,pix,4.99,8.7,,Goiania,5.0
2852,51,2026-02-15 06:37:00,delivered,pix,14.99,3.29,WELCOME10,Goiania,1.0
2853,779,2025-06-25 11:47:00,delivered,paypal,,16.98,VIP20,Florianopolis,7.0
2854,373,2025-10-27 22:55:00,delivered,pix,8.99,2.39,,Recife,7.0
2855,1123,2025-05-02 01:39:00,delivered,credit_card,0.0,4.67,VIP20,Salvador,8.0
2856,768,2025-04-24 01:48:00,delivered,credit_card,4.99,10.58,,Recife,4.0
2857,296,2025-01-20 07:31:00,processing,boleto,8.99,3.22,,Salvador,8.0
2858,143,2025-11-17 02:03:00,delivered,pix,8.99,0.14,,Rio de Janeiro,8.0
2859,267,2025-07-21 19:26:00,delivered,pix,4.99,7.98,,Recife,3.0
2860,1106,2025-10-30 05:18:00,cancelled,credit_card,8.99,1.6,,Goiania,
2861,496,2024-02-23 04:13:00,shipped,pix,14.99,4.62,,Recife,4.0
2862,57,2025-01-21 18:16:00,delivered,debit_card,0.0,,SPRING15,Fortaleza,4.0
2863,705,2025-11-01 04:12:00,processing,credit_card,4.99,0.0,FREESHIP,Porto Alegre,6.0
2864,288,2025-09-05 09:05:00,delivered,debit_card,4.99,5.69,,Florianopolis,3.0
2865,100,2024-02-03 12:55:00,cancelled,pix,0.0,3.28,VIP20,Campinas,
2866,689,2024-10-21 17:30:00,processing,pix,0.0,22.22,,Fortaleza,6.0
2867,1066,2024-01-11 08:10:00,delivered,boleto,4.99,0.0,,Brasilia,6.0
2868,1085,2024-01-07 10:15:00,delivered,pix,0.0,13.07,FREESHIP,Brasilia,8.0
2869,748,2024-12-07 00:30:00,delivered,pix,8.99,8.39,,Campinas,9.0
2870,1086,2025-10-14 14:34:00,shipped,credit_card,14.99,0.0,,Belo Horizonte,7.0
2871,267,2024-06-21 03:15:00,returned,debit_card,0.0,,,Rio de Janeiro,2.0
2872,668,2025-07-27 12:26:00,delivered,credit_card,4.99,0.87,,Goiania,4.0
2873,270,2025-07-06 15:36:00,delivered,credit_card,8.99,0.0,FREESHIP,Campinas,9.0
2874,1018,2024-07-26 22:04:00,delivered,boleto,14.99,5.43,,Fortaleza,5.0
2875,742,2025-02-22 05:36:00,processing,paypal,0.0,19.56,VIP20,Recife,2.0
2876,635,2024-11-03 03:27:00,processing,pix,4.99,7.12,,Campinas,1.0
2877,1141,2025-06-02 00:30:00,shipped,boleto,,5.87,FREESHIP,Sao Paulo,1.0
2878,367,2025-06-23 15:19:00,delivered,credit_card,0.0,0.0,,Sao Paulo,6.0
2879,302,2025-11-28 05:46:00,delivered,credit_card,4.99,9.44,WELCOME10,Porto Alegre,1.0
2880,610,2025-01-10 08:04:00,delivered,credit_card,4.99,3.84,,Brasilia,7.0
2881,140,2024-02-26 08:25:00,cancelled,debit_card,8.99,10.86,,Porto Alegre,
2882,37,2024-04-10 11:10:00,delivered,credit_card,8.99,0.0,FREESHIP,Curitiba,7.0
2883,565,2024-06-23 01:14:00,delivered,credit_card,0.0,6.49,,Porto Alegre,7.0
